seller_id,seller_total_txns,seller_disputed_txns,seller_fraud_ratio,buyer_ratings,is_safe_seller
0xacf4e822ed28cacfba67d91f3e6f8db600c84c25,338,89,0.263,3.72,0
0xab324558ce360be67314bd4ca77af7435a090d55,6,3,0.5,3.71,0
0x862bb959d4940cf08e541c5f3b8b66d3a91ffc28,379,0,0,3.67,1
0x6fb4cb7b38a885851204a990f99e4abfa95d08fd,297,70,0.236,5,0
0xcd09ba5ba790347f9f8f6edadc2c027c65622664,841,93,0.111,3.92,1
0x7cd91fdcf5d55e87b77196b101ca8eae08e60e77,938,49,0.052,4.89,1
0xb01a23e74d59acfe663492019d53162e49c1ba34,557,72,0.129,4.83,1
0x97ea1216dc85a49d7d2a9e2d358ee7e02c16f8de,322,60,0.186,4.13,1
0x6bc10614e829d7bd4d20d008cde592383b932d99,506,34,0.067,2.98,0
0xbd421a3d930674cdd0f95094a32c99ba6653a4d5,832,7,0.008,3.93,1
0x7251a24c608c20ce8c9ed36298719d360ce40fa6,385,23,0.06,4.1,1
0xf3bc3a2cba43e30218ac6f8baebffa98e8878668,627,82,0.131,4.89,1
0xb2bf55c3f2b36dbf7a6a112a6a7283bd5538f0e1,18,35,1.944,4.01,0
0x7c43d783985205b88a6ce9a7a8197cc463cd9285,508,49,0.096,3.15,1
0xf55acf684a10f04c0ef7372cd8be97d72cd94c8a,235,42,0.179,4.69,1
0xb079d50cd2802805a10fba9d4a52ecbca7305dd2,989,26,0.026,3.84,1
0x58eaba38640065087273eb89969dcd708e7e3e86,88,31,0.352,2.22,0
0xe0eae189468c8487ca5d713f4a860e6ea882f23a,134,77,0.575,4.23,0
0x69c7ab715c18a2dae4121405ce6c4be9d671a970,747,17,0.023,4.35,1
0x128cf61768bc3bd91392121a5ce8add11708ff40,842,27,0.032,3.41,1
0xd56c850d19e2915189a4a2e135ca0a225465dd4a,149,28,0.188,3.87,1
0x3741a69c0facb8ed7a0fc96feb07708f672eb878,895,15,0.017,4.46,1
0x65c546fca3d6ccc84b6a68501975b800cfcf7285,861,98,0.114,4.23,1
0x4a02e887c6e2412032c62b86502c0bb9a949c8c0,32,46,1.437,2.91,0
0x951a18235a1a3247a53701ceaf724975c83203db,70,58,0.829,4.88,0
0x3475467ab76f4ceb258fd8e1219028a1d296c449,167,30,0.18,5,1
0xf679cd6ed939bb5f6ceb17fe2bc0133b6f73791f,233,3,0.013,3.64,1
0xb22445653bb8eca17aa5e6681dc89ae2e38291b8,265,36,0.136,2.66,0
0x778cbbf4579122bb10d72c3d685f0b86a80e5842,453,16,0.035,4.54,1
0xe92d2d65ed5d31cd760393b3bff0e1ca33cfa3ca,428,38,0.089,3.53,1
0x164b5ce9ea86047a8a68b91d34e58f15bbb1cd82,464,47,0.101,4.37,1
0xb6962e2a69416047165a1ec0321519f8a795839f,956,45,0.047,5,1
0x03af91676e3005beef5bfec06709da86c2ecf014,680,89,0.131,2.92,0
0xca8c1c9463407013f0e91a2d1a126d10d89b9f4f,305,47,0.154,3.44,1
0x49d714206a39f9c4c5ad4c531fbc574baa2ee8c8,923,38,0.041,3.86,1
0x1eab631dcf0f0df130ef19ec667511fd99afea47,307,3,0.01,4.9,1
0x2e0abe4f133eb223aac64fb6b71253cf77ae6dd3,291,29,0.1,5,1
0x8e019418945dc2d586d2a49f90cf0bcc179667ce,399,29,0.073,4.17,1
0xa7b66f553abb0880a11deb2ee443a0e3ff8ec4e7,14,21,1.5,2.86,0
0x2a014ff309196d093b4726280cd2c9f156a133e8,711,74,0.104,3.76,1
0x7efb3ba6c2e392eb7f53ef0946a8bd737bda3f0c,634,65,0.103,3.46,1
0xe928a1bdad6100aba13a7b1d41640c84be1189dd,274,11,0.04,4.51,1
0xa2ced9456d7c7657e985bd3d9548bb42de161420,596,93,0.156,4.26,1
0x513535a1a67be17e6a50f14410794685ec3ce28c,974,35,0.036,3.27,1
0xb0b6e6aad15f7301f1f435cc07649c5245ac2b15,609,17,0.028,3.42,1
0xfc3e17cc8687f78574449702d06753fd527443cd,782,89,0.114,3.75,1
0x74e48d1f841049b96bddc86357edbdc400b1b854,848,52,0.061,3.83,1
0xa05e73a5be89b41980e7e7c6d4913731a44156e5,866,70,0.081,3.97,1
0x712e21a27892323b7187d7845abc24043efbe092,365,0,0,4.03,1
0x2dd75ee7e08ab6e9ddf2e5f2b57ed3816b84e9b2,261,57,0.218,4.86,0
0xb305dc2000a09e66eb17249fdfe54f0153f76539,137,89,0.65,3.72,0
0x642a9a447e6d3966b719d33e49170c7dbcf1ca1e,280,86,0.307,3.62,0
0x0625f9f279071da16a90a9611466880a63385bc8,780,89,0.114,3.06,1
0x1064cb4458cfc6589413abe00924920b9e228d7b,687,5,0.007,3.84,1
0x204448fdf298071752937b501ca5c6e201f528be,976,69,0.071,4.18,1
0x1d631bef4264297ce4921955b46c67f5bbd46a8d,517,43,0.083,2.79,0
0x6e4c561fac8eb0fce959746d44258d97262ed5dd,317,71,0.224,3.76,0
0xe9a21a3ac94a75c84d0193f52123e674d46e8143,580,23,0.04,4.81,1
0xa8d980fdf7b06f6dc6dbd123e8cbf39aa950362c,890,85,0.096,4.45,1
0x15f821101302324081b59397b6b464881575edc3,984,18,0.018,4.26,1
0x46dea2070641661ac2d6c64631534955617dcdef,288,17,0.059,4.43,1
0x5c8c67870a3caada93367362db155ee0919ea86a,125,94,0.752,3.6,0
0x8e6c272e5c0f1d37096f38a4ac0a7365a5b1fe5f,111,29,0.261,3.51,0
0x06a05f6a6cff8a2c5537da109c94e9abb434fa76,937,41,0.044,4.89,1
0x9040bb938cfc6c2d4a9958a7bbfa3d00d79f9c05,691,32,0.046,4.58,1
0x57ea81e0130ab6226ddfd7e3d26d0a606decb60f,208,73,0.351,3.48,0
0x20b52556fe3511195c96fd47ef60326dc8f3c12a,169,11,0.065,2.68,0
0xeed61b8d6bc95fdea516e378fb5a52dbb194872e,309,93,0.301,3.49,0
0xccc298fba8a86e6c5122b19869ec5ec918e3f23e,501,26,0.052,4.38,1
0x3b0e58fa26a3038f84ab398b312f75542b714d51,636,38,0.06,3.54,1
0xb6577cfb436dcbee2f207a7b4e288b4034e05d69,560,8,0.014,4.23,1
0x74f92dd09331884188abfa778cfd0ef0347bf38c,828,20,0.024,4.99,1
0x71175b68f7b12827810fb516f0ece7d4726f13a7,160,75,0.469,3.93,0
0x20743c5883f486cd156d7fa9d3c8c1f110e35d93,371,28,0.075,4.16,1
0x4b5cbfd3f0523d9888913e47e0f0559458ef6681,723,32,0.044,4.48,1
0x0d6badba2ecb08eb44fa671d317ce03af9237cbb,906,61,0.067,3.24,1
0x0c8623fd14cf92e1a7cd6514bc7905e02f8c9fe1,624,14,0.022,3.46,1
0xf0474999d31d63d347921a2314d312dba8ba0c02,255,1,0.004,4.51,1
0x7e25ffdf3aa00af50070db6cd4578d162546991f,961,51,0.053,4.03,1
0xfd5d461dc5deb97f1f3919d20558e4021972d148,920,43,0.047,4.09,1
0x872b77feb54ba8aab38f0933efa049de8286d4bf,886,53,0.06,4.02,1
0xbca0a345618c7d35cfb0f64fb26da23bc44c2c66,338,17,0.05,4.68,1
0x8c7242d137cf613274d5244d07bf84999559792f,646,2,0.003,4.3,1
0x35d9ce46c876771f31043462ed1aef444326e7b8,973,6,0.006,4.31,1
0x447bf808e2b7a7bd104559c11e9d9a51d6c348aa,515,42,0.082,4.86,1
0x8978ae38a1a6600b53e48aa64eee98db81fc6564,297,81,0.273,5,0
0xe267af52898a5f7f544578e29259a25303160b81,24,37,1.542,5,0
0x74ea6940b18f2ebe72fc6e8c840e086c8cebbe8a,286,36,0.126,3.59,1
0xec6fa66e16a5105a4dc1ea1068a07c9095915de7,801,57,0.071,5,1
0xcd5e3415692f31bd3fd58d2232e8618d46ade76a,5,32,6.4,3.23,0
0x097245b8551da2c8b6f17ecfb0591ddd2a1fceab,123,58,0.472,5,0
0x1f360e1dadb4d126ac5aece0f73943669e358e14,39,94,2.41,3.56,0
0x14d5e096cb7c893f3969fda3c7a9c1105273616c,202,10,0.05,3.95,1
0xea9d41590ccdea08af2aee2fb222a392db5e18b7,489,67,0.137,4.01,1
0xecf2f78ad116bbd056bf24d69493dcc9e98d0e15,761,81,0.106,3.39,1
0x9e637676ad93d73b8dc8633dc80ad2d1ff2051c3,63,67,1.063,4.06,0
0xd28b274319c6dbd96c28a58bc880bad2cc3f46a2,841,97,0.115,3.43,1
0x09a25a7ba0d054506715f8c751ab2c01ef038ec0,165,92,0.558,3.14,0
0x172ad761789b1b01c3ea9c455dde371044c1125e,695,87,0.125,3.97,1
0x4b8d08b26d998a76d36b29c72dd629f4c592da15,210,21,0.1,5,1
0x53ef1d963af0a41fbb2768f66dac2d7a1cca0e6a,16,65,4.062,3.82,0
0xa57d223b7dec0e63f969f093a9992de0fa39bbf6,494,43,0.087,4.66,1
0x6122c36874648970ec2e5d80181f1d033c82d87c,280,5,0.018,3.41,1
0x6f1f7e187e08ff70f8707288cd800bc05b5a4e12,697,41,0.059,3.1,1
0x15f82712dd5e08f9903a0f124a44b3ffa627d2bb,246,24,0.098,4.32,1
0xd2afd74341b2f5582b431b24ea5f83789d84540c,220,56,0.255,5,0
0xe0321df211efa946f2260ac3ebf0c2a506c41b0a,255,84,0.329,4.15,0
0x49c0831e2e423700907cc91faece80fc022a652c,815,54,0.066,4.58,1
0x68ae88773b5175397f732c488687e50608b78723,130,15,0.115,5,1
0x5394dd161a1bc71e248f7fb373975938350b237d,998,94,0.094,3.97,1
0xe02b4a721dcf8bb45fa6263ee4bc200827ee097c,221,13,0.059,3.89,1
0x9cb5a7fba05d7f6677411404107ef9cb8f63dc97,310,38,0.123,4.33,1
0x9cb46124da7c850a09b8168325938626db448c8f,801,27,0.034,4.46,1
0x57961d1b8b1db10c4f2dd76e3fb7cede47260300,189,95,0.503,3.02,0
0xcd1df862964d2faa0491121cb28ec14e7c831678,43,91,2.116,4.21,0
0x7e0592c8f8dd36bc2d982cad6106d5209c5d4b3e,227,50,0.22,4,0
0x90738efbe7779a85a957aa5b364fa898f0f92750,188,48,0.255,3.45,0
0x4206502a2f61703a6b7ba2c483ed7cdbb93c2774,499,8,0.016,3.95,1
0xd9e1e456f194b6978134835a85c8e1cb9b3e3ba9,431,57,0.132,3.18,1
0xf5687f2a245b6feac0e658203e148b662b417f41,182,44,0.242,2.94,0
0x361388e28f7c538f328de39ae6b032b36dd80840,923,21,0.023,4.05,1
0x638965f7d74f35ead627a7fff8601c990b8399c5,432,31,0.072,4.63,1
0xea42c70e50599ece099faa87856a1dd2eae2a188,298,68,0.228,3.76,0
0x1a721eb2e851508cd151ccbeff5adc2196e2ff2a,856,86,0.1,3.33,1
0xf222b1da23e73a6e24017a9d1684eab551294f21,155,68,0.439,3.44,0
0xd3f31642afa75394c1b8d28ed7a7c0e64e47bddf,388,41,0.106,4.38,1
0xf7310b60ba73b220ed44f5f9f8097767cb784266,642,52,0.081,5,1
0xf31e80094c455b99c8147ab144768437e42fb2f4,817,95,0.116,4.54,1
0x135c349d3292fb289d5622489787e23143c99903,312,58,0.186,4.91,1
0xcf95b6320375ed2c28f4b570b9ed56116ce90ce2,340,73,0.215,3.27,0
0x92fd5524a3ee0509fe6e46b7275e7b97b0cd23c8,950,38,0.04,3.95,1
0xe2d4d0778bcf0a56f04f5ac9ceab9cb18de1055f,750,14,0.019,4.71,1
0x2a121193cafdf419d03ec1f02085d91509c3d29d,896,70,0.078,3.02,1
0x300e6a964abdc0fa75f1e7105d6e9443613890ee,379,28,0.074,3.54,1
0x8c57ab1461f0f01104d540be38e0a8800ff06e00,12,2,0.167,4.66,1
0x3b4e81f2b4f677bb88f59e42ca8702d19a0a889d,345,82,0.238,4.18,0
0x3f2fb8cccdc160281084fe6793caa3e449ef995a,133,9,0.068,3.32,1
0x252caea9f1cd12b16e001f4d60cc044769e8546c,780,91,0.117,2.86,0
0x237262d5dbe06c7a12d9f5358a20608862fc2d74,673,28,0.042,4.94,1
0x5ecd17625def67a06296bfe596821d4ec69f3bc2,356,78,0.219,2.56,0
0xa6fdae12ca391604ec966658a08ea9bb2627c7c0,362,34,0.094,4.44,1
0x6016a7b8d304e1bb9a70e8256d2dd30a2678a18c,521,5,0.01,3.63,1
0x9ff77c64c6dada5993335a1f642ccd9d2eb31163,499,11,0.022,4.73,1
0x5cbf9a320824e017eb38f39ba117b84d5be63abe,90,37,0.411,3.27,0
0x442209b55ec2e8aab0cba7cb6e7dc8ccefec99d5,179,76,0.425,5,0
0x6d405b68eb785e4bb5db5081cf7a4ce46af879b7,806,92,0.114,4.28,1
0x784bba11d2f0302fa26180a603eddb933812187a,197,18,0.091,4.4,1
0x9dd948f0439ab53a4f19e10d39312176aff27080,315,66,0.21,3.46,0
0xc453c478219446405c8f2897af039c7f57779d6a,123,7,0.057,3.91,1
0x625f51500d37ae43875bdd40150182a75ac1bbb1,222,7,0.032,3.92,1
0x6b079bd548b67babf8ba6072ff50d29fbd1df2bb,431,83,0.193,5,1
0x6aa176539211bf43664ec04b3d15396890192394,974,46,0.047,4.28,1
0xbf67039e676050fe2ef055e2f1b203a459acab53,418,3,0.007,4.38,1
0xd0b621f675cfd8c4e096b2d34702d6f3b163d8b0,118,50,0.424,4.37,0
0x0ea1f99fee1b4a7eb3d6c4cae443af6a91146267,982,84,0.086,4.44,1
0xe3b9f01d1f845b6c808db7377469774a6b2cf768,149,66,0.443,3.03,0
0x7e748146989178f2e549aa4efbc262a46f2db17d,542,44,0.081,5,1
0x85fd9d045130d50794a79844538f2ca39e7265b2,652,7,0.011,3.39,1
0xd178b93f7cea192bc3b2a6699e3bac6c8eda45a4,307,86,0.28,3.97,0
0xd999c60c150e658f6b5bbe5498706c1af5853517,748,15,0.02,5,1
0x2e174cf6035e2da8b0d1956c961452367a0193a0,885,76,0.086,5,1
0x31c0cf0b7e1330803927177833532f9733b06125,592,66,0.111,4.56,1
0xe6686de75c782363e99bbc47fd08f4c388968979,991,8,0.008,3.65,1
0xbbcccacbad3a52d645b106cd766399ad34be1bbb,844,59,0.07,4.09,1
0x979a46d32e942b8f980998aac2efd25b5c0720e6,349,77,0.221,4.12,0
0xd75898e486f7fd049b5d1bbce4295d4403e985de,818,76,0.093,4.14,1
0x4f1cff090ce2cf97a8a43ad67f839e14ca6a4dd7,968,70,0.072,3.14,1
0xb1248812e4be37aec12f02d6c174947b79e6b585,805,14,0.017,4.88,1
0x9a0026ee9cb010e15fa5feca08775eaa46bde432,5,70,14,4.09,0
0x269427674403c509e06319b7567287d3acbdd389,151,97,0.642,3.49,0
0xe235528924f353f788ab8ec9d9b0faab618d99ea,291,40,0.137,3.65,1
0xfddc6c87cbfa5b820c271fd12af332b433738f7e,980,21,0.021,4.19,1
0x87e34660c40d4cd4329c64ffb1fcfbfd372568cf,658,23,0.035,3.02,1
0x95c53a87165b99f6aaf2353d21f759e37ada93c9,57,43,0.754,4.61,0
0x2fc90b6467f96380e386c8a108969eb71a736e19,308,0,0,4.16,1
0x312edd7e752c43f9535d2dbec5faa599b61d6240,73,9,0.123,5,1
0x31028f035374bbac5a9d88c116348d62ff2b355f,365,79,0.216,4.05,0
0xcc15a5872cfe0ff780d73b4e24f703afe48c8ee3,606,71,0.117,3.24,1
0xebc02de2ef94276957bfcb7df44240a749b9326d,962,55,0.057,3.16,1
0x53e4820e12ca5a5769391e58fbf1bbd447b009b2,224,88,0.393,3.73,0
0x8d69e3e466f8138a24dfac92cc2353c77e5b001c,966,49,0.051,3.8,1
0xc36690dd6a7c7604ea2bd691e85930ce7d9c615f,708,11,0.016,3.6,1
0xe62dcee2c227eb661494e673e5b0dd6a889cb130,970,88,0.091,4.09,1
0xb6260442d6620f4f5df2b73d768b6e7710a45c54,579,80,0.138,3.59,1
0xd905095d4b813920405acd96069deb7ed2e28058,589,59,0.1,4.18,1
0x8ddc44285168acc2d41d30fc5d851ec907c8cf2e,165,25,0.152,3.64,1
0xdcb2e864b756d2e33e517d0c278dc6766c4a60e6,685,77,0.112,4.44,1
0x0d32df851dc4be26902482a26302db40b2d93d4c,93,40,0.43,3.78,0
0x65bad49eef86e2217fd79e29fca4a110c6770940,692,35,0.051,4.87,1
0x45ac1534fb453ade5655b37e1b579d559ae8321c,785,22,0.028,4.46,1
0x6200ff063a0b672b72ade0965b991323e32f0ebc,589,42,0.071,4.14,1
0x96026a8d409d2889ae500781b95a0017691a35c6,761,5,0.007,3.85,1
0x92ab05c3a66ec964747b26f5473840f09cdab958,593,68,0.115,2.94,0
0x797fdd8cd180587db57ac896c269f6af3329ea30,163,42,0.258,4.99,0
0xd8df928d1e28e8bf2f8ffde4e2163903511b4728,493,24,0.049,3.52,1
0x9cf7d51607ddd4f4599de7e68788eedde81b63cd,975,17,0.017,4.06,1
0x05b760a807f6f7df6fa85da8ae41b24bcc22503e,328,61,0.186,4.24,1
0x1e59b097da521e1f6c048f9891a8c58aa96be159,614,12,0.02,3.87,1
0xf72fbf748c29fbdbf6e60830c5af714c01a77ec3,385,42,0.109,4.95,1
0xcefe0fecd1f96775a355f0f80c64822a0c44f24e,106,77,0.726,3.15,0
0x47c9570137b1afee1a96476415bb3e188c56bacd,498,27,0.054,5,1
0xbddf74b8a461935fe8a14b4230d6e70041efbbf3,648,17,0.026,4.47,1
0xc6881abb659683c9107859e1b70dc7095e88abce,618,58,0.094,3.83,1
0x0ab66b20bb6561a5a12db0063f20f4900c410525,23,59,2.565,3.84,0
0xf0eb1b9f65f13920f21fe2273ac543f35a43aa94,458,62,0.135,2.45,0
0x3f37fed6401500611630a38b1c9b35237de4da1f,486,56,0.115,3.41,1
0x180d9c0a99a8c02e6854a24f8ca921a7bb908243,598,91,0.152,3.75,1
0xf2553bae9519c9716c7a408e02fd6f8477734c2d,401,50,0.125,4.12,1
0x7b6428ea39268615d8665f38fd2e47de456a4566,283,55,0.194,4.88,1
0x5aed59e7beba41bd331b90782019f6b800335b07,855,26,0.03,5,1
0x787b97dc95db5ee3cc5cf8492a8baafde4957924,369,31,0.084,4.19,1
0x7c49f9817454ad968d1fd6cd0650e87b5d71d861,335,8,0.024,4.14,1
0xc6f6cac0dc60fc5a3d570dea17a512e7d2a87055,645,95,0.147,3.66,1
0x25439a74218bc5dd33096cd3ffa4e739e1cf2eac,348,83,0.239,2.8,0
0x1f148e753bf60f9338c857b7b15b4a51bd842ff5,826,91,0.11,3.58,1
0x8922f7f282bd5414ab68cbcf4d6203468cfb4c25,459,96,0.209,3.86,0
0xa0c1a46c3ab367f55fcf96432f35b21c23d14ba2,605,67,0.111,4.68,1
0x0459e3235c9755b1b5993286b3f16a6922296d66,729,45,0.062,4.36,1
0xf36192cfa1e06da315decaae39ef200f1b7366bb,659,97,0.147,4.16,1
0x8b92a53795c525f12bda8afc385dc59f7e951d10,69,66,0.957,3.59,0
0x46e3bdd14c2810d975855a1197b73a7dedc7c691,80,25,0.312,2.61,0
0x2e1e63fe9829d70e32f89735b4d175da7af29bec,715,7,0.01,2.65,0
0x64c1552b801218cdd401a45220b514e4a3032600,147,5,0.034,2.84,0
0xe49976eaf0218dcba072c4da9340d0e9ba11e87a,921,79,0.086,3.8,1
0xef9489c8d350321ccf02342fee9eea28847da50f,919,23,0.025,4.7,1
0x2e10a5da034f978da10f4d9bd8212c6028069305,832,47,0.056,4.68,1
0xa69277684e22828fde60e266df5741cbab8731d0,609,93,0.153,4.56,1
0xdccf4d5e17c6e8715a5e605fba6402138d8cf851,477,44,0.092,3.64,1
0x0f3f32a67500e8d4d63a2da75d0be043cbb8d815,421,12,0.029,4.8,1
0xe2710b1a0ee3c794841f5dafa32eedb9c482d68c,309,68,0.22,3.35,0
0x02822f49ebd264c839d6020a7a2e9ecb37a73e12,740,24,0.032,4.6,1
0xb34bfd05e648247e3a890d646a996693066b0b66,501,19,0.038,2.83,0
0xfff86346e68fd8d1d8e0ec0374fa6daf37d91438,295,81,0.275,3.18,0
0x4d4279bb57537cdc702f47d24e548f8c8efd3e2d,944,81,0.086,5,1
0x424c717f9bea5841d34bd23bf7556b1db4ee6f19,106,65,0.613,3.86,0
0x44a4fb9aec69bb543e7a43b12741a7321472b2a0,990,73,0.074,3.52,1
0x901902d3f58c552d431aafe1242d39299983e500,271,44,0.162,4.77,1
0x889ca7194703c190b625494a032a2caef9a37cf3,871,46,0.053,4.85,1
0xf48d1bab7485b8015942b1aedbd2031702d71241,972,62,0.064,3.7,1
0x5395853b012096469c8061bf4b3d2a23b9957650,626,75,0.12,4.19,1
0xbf07294808727ac888e89c6925298b2f86c725df,978,76,0.078,4.1,1
0xa5ed6a9964ffc5af363e1c461be055409a22660f,846,54,0.064,2.02,0
0x0aac91d52db5842c34f827f0c152369f6eaefd5f,966,74,0.077,3.02,1
0xa33ad4b8682703dced12233fa04eb64ce3578501,946,18,0.019,4.66,1
0xfd4c2fb6852592391cdedba69406e8cdbdf8eac5,781,34,0.044,3.42,1
0xe6cc5ad51f973a02dbf7597dca6fe7ea3f88470b,7,52,7.429,4.37,0
0xfac7054e23586e243624f6c9b1fdb79278d85252,89,25,0.281,4.18,0
0xa8f71892e26e690412a8ce988be91634c47031a3,798,13,0.016,4.85,1
0xb04342408268a428ff41f2fce9b19d08667f396b,332,44,0.133,3.05,1
0xb6238880b2b98e1c01200b40d6908ceb5353777f,820,43,0.052,4.28,1
0xd3f19dc0cb3f82563c95770c514e41a0c317b7f4,454,87,0.192,3.95,1
0x4166d2cb5fffffa68d32ee6fce0ccba0feb0d35e,458,64,0.14,3.45,1
0x8fd359d3265bee429ea1e7c28c56f141d74ba812,928,50,0.054,3.44,1
0x7242a26e5c2abfbff5896d152e271d1626fedda0,633,42,0.066,4.16,1
0x263224cd9c3c3b76e85ddf1d06a14822bbf19747,225,85,0.378,4.44,0
0x0a6de469099f52384919f703135d2c5ffe519758,158,22,0.139,4.04,1
0x613e2e6f85d827108e7ae6f9610f966b3bab5edc,669,55,0.082,4.07,1
0x918be480493e4d26f8a4dcb919415f56631ca3f4,16,18,1.125,3.65,0
0xf6372f6f5511afd67cdcfeac1867fc2e456f2c07,137,81,0.591,3.7,0
0x6833caa88eeb2b48aa51d57a31deb3f4b99f8a26,998,75,0.075,3.45,1
0x6196aea4e3bd8211c92426b39d3f31c3fd4a748c,308,54,0.175,3.64,1
0xad2bf42e279c728172a7c111f4ce0398f602039a,297,91,0.306,4.42,0
0xafcfe49b1551a62af8df826eaa2069a7aa1fbd55,979,91,0.093,4.49,1
0x5fc5fe52d73c76bc10d3c8b38f8673dbef4126cd,304,59,0.194,3.11,1
0xc60b5f527f3898b0b4ee9a705c77619ae48c8372,744,58,0.078,3.37,1
0x70c9a2f60339b6d934834348da92ff096c69135c,787,32,0.041,3.5,1
0x8b6a7f175dac81b9812133016ed4137dd1bd6057,47,18,0.383,3.96,0
0xf8a97629eb17c806263c23e1b2372d170284ab3d,948,27,0.028,2.82,0
0x1f837136aa920c93064f2e31ba985b95c117a2bb,347,51,0.147,3.38,1
0x9b3e2b7f9f67210a21631a6b21fc513fd503617f,330,48,0.145,3.03,1
0xa136c7326b9066239d0622c42ca92d07378911b3,818,36,0.044,4.28,1
0x43ef8f82a2b93976ee9bb5853f4c75b4367e524d,502,25,0.05,3.98,1
0xc6f6ca1224c77dc491ffa102e940995fea68563a,368,98,0.266,3.68,0
0xc197f486cc79f65e9da173778d6a5c37ab0ed88d,895,97,0.108,3.26,1
0xa8c8ef1fcca7f683fbf444f9a53daa8ad187b80a,431,98,0.227,3.69,0
0x1f39f339ca438a0d2ac76096ec0031c30df40b9f,25,39,1.56,3.6,0
0x872b38aa3e200b566962959404f0791bc5a21876,411,79,0.192,5,1
0x66267bc89dad1abc567dff13ab7e56e524decce9,623,37,0.059,4.7,1
0x7b2d83092bdbd61a55d606c61710f89f1e27f502,340,76,0.224,3.52,0
0xaf3778b4b056538c068c3b71f58efd5f7bedc360,819,86,0.105,4.12,1
0xc840a574a7e24badbc94f621a58926a256bc5e20,121,53,0.438,4.66,0
0x2655ad3169589c607943a1d15d2c73487274960d,128,21,0.164,3.52,1
0xe4f559e874cd452b8cf84600a56e769b56fc551d,403,15,0.037,3.01,1
0x81ed64562782c1c7cca0ffdba342613631972094,797,27,0.034,2.74,0
0xf07e14f9f72063d500db22c57078580488be3b68,808,34,0.042,4.89,1
0x1eac6823c0aebf5a95b1520d223843ac6b924393,719,59,0.082,3.87,1
0x749fb61afafd0f12953d01c317284d64a574042b,55,44,0.8,4.2,0
0xc02fbef105a25fdfa3126b5850ba18aab1486459,787,45,0.057,3.6,1
0x2cbdc55c160a75abe8c02a5434b0c57619e773d5,328,71,0.216,3.11,0
0x0646902eace9f689e4865378b6dfbb84d6a724e4,793,54,0.068,3.24,1
0x1af5637a6e81c690dafba1dbad74b01efd891871,145,85,0.586,3.06,0
0x838422b07fb3ca5ddb647e7079f844e38abc4902,474,84,0.177,4.59,1
0x78bf622e2b24cf3d59442f2d755da3e4708e7fa6,791,25,0.032,5,1
0x5bc279e44e2d426678301e37e4d6290367f34391,806,84,0.104,4.03,1
0xead2f6b141af39693dc9ade75cb7f9f4600c61d3,338,24,0.071,2.94,0
0x43270f81dd1d19f5517bfc8e80b3b03198c9365a,897,64,0.071,4.35,1
0x0ab7f24241d0c63a81903e64d9d4d0e95eacc6b6,968,5,0.005,4.89,1
0x5f6e434b595867297f3ca39bdaa1f769ddbb2be5,377,22,0.058,4.68,1
0x1dc0f6131433cf654b1f8ef7dacfcd23bd106ac5,568,63,0.111,3.98,1
0xc64573d23eda67f74fe5fd78af27dfafd03d6f35,498,86,0.173,3.84,1
0x8483fee56301ebd3004bc38a4a632fd54065f202,543,42,0.077,3.97,1
0x4d3b98cfa1958bbe4e8b0e9545460afbfba79161,673,22,0.033,4.86,1
0x7cfb9d16751714ece0f4af7aa285a8a8d98d0910,755,95,0.126,4.53,1
0x164b12560270284c1580a5eb7c384df178a2b319,160,29,0.181,3.73,1
0x1e584abc143f89f7f1964df4bc09e8ee6b896407,295,76,0.258,3.71,0
0x8a0dc80110852c8a44d369ca443cd98b7a77a8c4,652,17,0.026,3.66,1
0x1677f8ffb7887bd92e1b45f9482b15b0a1445440,148,86,0.581,3.25,0
0x9f521e40e35869b507c6adc058aa64adb3f33eab,110,78,0.709,4.95,0
0x6a92c5672d3aa55f633679c33c0ad81c934c5801,424,96,0.226,3.45,0
0xf94758d46d1d5b2e6fe7355afaecb7e84b66ae3a,674,20,0.03,4.34,1
0xd88f5d503d7a826f38fa43fa4abe0f9d72446284,662,56,0.085,3.54,1
0xfe1887120275d46016fa0d0688f78c01c82e66cc,6,22,3.667,3.67,0
0xdd9bab8bdb8d905641afb60fbd9d905c78953438,949,90,0.095,3.92,1
0x98533f2dc70d5ff58771a9a6a90644285248dcf0,593,44,0.074,4.38,1
0x1923e56fe2c524e7dfd0ae0b7cf29b8d7df2bd7b,648,43,0.066,3.82,1
0x6e3362880f80e9ae00c62f738aab2f2720e7dbaf,94,81,0.862,3.2,0
0x4fe2ddadab1d39bba8f5626a618f942ec4d7c1ed,349,87,0.249,4.01,0
0x00e77c9d6871b2beaf142382baa0dcaad79d9874,354,46,0.13,3.46,1
0x9c9c77f5566c92601898c8a38a9cad844f396ac3,463,39,0.084,5,1
0x776c5a1d304772ec80a102ac875b8163daf9a5b0,267,50,0.187,3.82,1
0xf4e193b72929fbcaf55b036e2099c48a5f242445,355,41,0.115,3.53,1
0x8e7cf62d0b2ae8f676845b8061234f519db30055,112,6,0.054,5,1
0x4cf3dc591580cd239bd9ec10488abc7e459033c7,590,49,0.083,4.52,1
0x025e2a7ea592e6f7dd1b3d2f4f398466ccb90cdc,43,47,1.093,3.37,0
0x9c808b5a78c5a5406bcf84f11acadc342aef14cb,913,83,0.091,3.45,1
0x919c67713ed62b09df5658676bd42317cc5958c7,163,90,0.552,4.33,0
